yearofbirth,sex,age,percentile,dx,ex,llx,lx,mx,px,qx,sx
1997,female,43,5,64,44.8,98000,98043,7.00E-04,0.9991,7.00E-04,0.9991
1997,female,43,95,89,49.7,98167,98200,9.00E-04,0.9993,9.00E-04,0.9994
1997,female,43,median,78,47.2,98076,98114,8.00E-04,0.9992,8.00E-04,0.9992
1997,female,44,5,68,43.8,97908,97955,7.00E-04,0.999,7.00E-04,0.9991
1997,female,44,95,97,48.8,98099,98134,0.001,0.9993,0.001,0.9993
1997,female,44,median,83,46.2,97995,98037,9.00E-04,0.9991,9.00E-04,0.9992
1997,female,45,5,73,42.9,97810,97861,7.00E-04,0.9989,7.00E-04,0.999
1997,female,45,95,106,47.8,98024,98062,0.0011,0.9993,0.0011,0.9993
1997,female,45,median,90,45.2,97909,97954,9.00E-04,0.9991,9.00E-04,0.9991
1997,female,46,5,78,41.9,97702,97759,8.00E-04,0.9988,8.00E-04,0.9989
1997,female,46,95,115,46.8,97947,97987,0.0012,0.9992,0.0012,0.9992
1997,female,46,median,96,44.3,97816,97864,0.001,0.999,0.001,0.9991
1997,female,47,5,82,41,97585,97644,8.00E-04,0.9987,8.00E-04,0.9988
1997,female,47,95,123,45.9,97866,97907,0.0013,0.9992,0.0013,0.9992
1997,female,47,median,103,43.3,97716,97768,0.0011,0.9989,0.0011,0.999
1997,female,48,5,88,40,97462,97526,9.00E-04,0.9986,9.00E-04,0.9987
1997,female,48,95,134,44.9,97781,97826,0.0014,0.9991,0.0014,0.9991
1997,female,48,median,110,42.4,97610,97665,0.0011,0.9989,0.0011,0.9989
1997,female,49,5,92,39.1,97328,97397,9.00E-04,0.9985,9.00E-04,0.9986
1997,female,49,95,143,44,97688,97735,0.0015,0.9991,0.0015,0.9991
1997,female,49,median,117,41.4,97496,97554,0.0012,0.9988,0.0012,0.9988
1997,female,50,5,98,38.1,97185,97259,0.001,0.9984,0.001,0.9985
1997,female,50,95,153,43,97589,97642,0.0016,0.999,0.0016,0.999
1997,female,50,median,125,40.5,97375,97437,0.0013,0.9987,0.0013,0.9988
1997,female,51,5,103,37.2,97029,97109,0.0011,0.9983,0.0011,0.9984
1997,female,51,95,162,42.1,97486,97538,0.0017,0.9989,0.0017,0.999
1997,female,51,median,132,39.5,97246,97312,0.0014,0.9986,0.0014,0.9987
1997,female,52,5,108,36.2,96863,96948,0.0011,0.9982,0.0011,0.9983
1997,female,52,95,175,41.1,97379,97434,0.0018,0.9989,0.0018,0.9989
1997,female,52,median,140,38.6,97111,97180,0.0014,0.9986,0.0014,0.9986
1997,female,53,5,112,35.3,96689,96778,0.0012,0.9981,0.0012,0.9981
1997,female,53,95,185,40.1,97271,97327,0.0019,0.9988,0.0019,0.9989
1997,female,53,median,147,37.6,96967,97041,0.0015,0.9985,0.0015,0.9985
1997,female,54,5,116,34.4,96497,96597,0.0012,0.998,0.0012,0.998
1997,female,54,95,195,39.2,97156,97214,0.002,0.9988,0.002,0.9988
1997,female,54,median,154,36.7,96817,96894,0.0016,0.9984,0.0016,0.9984
1997,female,55,5,119,33.4,96297,96399,0.0012,0.9979,0.0012,0.9979
1997,female,55,95,204,38.2,97039,97098,0.0021,0.9988,0.0021,0.9988
1997,female,55,median,161,35.7,96659,96740,0.0017,0.9983,0.0017,0.9984
1997,female,56,5,125,32.5,96095,96200,0.0013,0.9978,0.0013,0.9978
1997,female,56,95,215,37.3,96913,96978,0.0022,0.9987,0.0022,0.9987
1997,female,56,median,168,34.8,96495,96579,0.0017,0.9983,0.0017,0.9983
1997,female,57,5,129,31.6,95877,95989,0.0013,0.9976,0.0013,0.9977
1997,female,57,95,226,36.3,96781,96847,0.0024,0.9987,0.0024,0.9987
1997,female,57,median,175,33.9,96323,96411,0.0018,0.9982,0.0018,0.9982
1997,female,58,5,134,30.6,95647,95766,0.0014,0.9975,0.0014,0.9976
1997,female,58,95,240,35.4,96648,96715,0.0025,0.9986,0.0025,0.9986
1997,female,58,median,183,32.9,96144,96235,0.0019,0.9981,0.0019,0.9981
1997,female,59,5,139,29.7,95398,95524,0.0014,0.9974,0.0014,0.9974
1997,female,59,95,251,34.5,96512,96582,0.0026,0.9986,0.0026,0.9986
1997,female,59,median,191,32,95957,96052,0.002,0.998,0.002,0.9981
1997,female,60,5,146,28.8,95148,95277,0.0015,0.9972,0.0015,0.9973
1997,female,60,95,264,33.5,96367,96441,0.0028,0.9985,0.0028,0.9985
1997,female,60,median,200,31,95761,95861,0.0021,0.9979,0.0021,0.998
1997,female,61,5,152,27.9,94883,95018,0.0016,0.9971,0.0016,0.9972
1997,female,61,95,273,32.6,96214,96293,0.0029,0.9984,0.0029,0.9984
1997,female,61,median,209,30.1,95557,95661,0.0022,0.9978,0.0022,0.9979
1997,female,62,5,160,26.9,94607,94751,0.0017,0.997,0.0017,0.9971
1997,female,62,95,286,31.6,96049,96137,0.003,0.9983,0.003,0.9984
1997,female,62,median,219,29.2,95343,95452,0.0023,0.9977,0.0023,0.9978
1997,female,63,5,170,26,94312,94461,0.0018,0.9968,0.0018,0.9969
1997,female,63,95,300,30.7,95878,95967,0.0032,0.9982,0.0032,0.9983
1997,female,63,median,231,28.2,95117,95233,0.0024,0.9976,0.0024,0.9976
1997,female,64,5,181,25.1,94005,94168,0.0019,0.9966,0.0019,0.9967
1997,female,64,95,320,29.7,95697,95790,0.0034,0.9981,0.0034,0.9982
1997,female,64,median,245,27.3,94879,95002,0.0026,0.9974,0.0026,0.9975
1997,female,65,5,190,24.2,93682,93848,0.002,0.9963,0.002,0.9965
1997,female,65,95,347,28.8,95515,95609,0.0037,0.998,0.0037,0.9981
1997,female,65,median,263,26.4,94625,94756,0.0028,0.9972,0.0028,0.9973
1997,female,66,5,203,23.3,93327,93512,0.0021,0.996,0.0021,0.9961
1997,female,66,95,375,27.8,95324,95420,0.004,0.9979,0.004,0.9979
1997,female,66,median,282,25.4,94353,94494,0.003,0.997,0.003,0.9971
1997,female,67,5,217,22.4,92935,93134,0.0023,0.9956,0.0023,0.9958
1997,female,67,95,407,26.9,95114,95224,0.0044,0.9977,0.0044,0.9978
1997,female,67,median,305,24.5,94059,94212,0.0032,0.9968,0.0032,0.9969
1997,female,68,5,232,21.4,92521,92737,0.0024,0.9952,0.0024,0.9954
1997,female,68,95,446,26,94889,95004,0.0048,0.9976,0.0048,0.9976
1997,female,68,median,330,23.6,93742,93907,0.0035,0.9965,0.0035,0.9966
1997,female,69,5,248,20.6,92074,92311,0.0026,0.9947,0.0026,0.995
1997,female,69,95,487,25,94642,94769,0.0053,0.9974,0.0053,0.9975
1997,female,69,median,358,22.7,93398,93577,0.0038,0.9962,0.0038,0.9963
1997,female,70,5,269,19.7,91570,91837,0.0029,0.9942,0.0029,0.9944
1997,female,70,95,537,24.1,94382,94519,0.0059,0.9971,0.0058,0.9973
1997,female,70,median,389,21.8,93024,93219,0.0042,0.9958,0.0042,0.996
1997,female,71,5,291,18.8,91029,91316,0.0031,0.9936,0.0031,0.9939
1997,female,71,95,590,23.2,94098,94248,0.0065,0.9969,0.0064,0.997
1997,female,71,median,425,20.8,92617,92830,0.0046,0.9954,0.0046,0.9956
1997,female,72,5,317,17.9,90393,90732,0.0034,0.9927,0.0034,0.9931
1997,female,72,95,661,22.2,93785,93949,0.0073,0.9966,0.0073,0.9968
1997,female,72,median,467,19.9,92171,92405,0.0051,0.9949,0.0051,0.9952
1997,female,73,5,343,17,89669,90054,0.0037,0.9918,0.0037,0.9923
1997,female,73,95,734,21.3,93452,93625,0.0082,0.9963,0.0082,0.9965
1997,female,73,median,515,19,91680,91938,0.0056,0.9944,0.0056,0.9947
1997,female,74,5,376,16.1,88891,89289,0.004,0.9908,0.004,0.9913
1997,female,74,95,822,20.4,93081,93276,0.0093,0.996,0.0092,0.9961
1997,female,74,median,571,18.1,91137,91423,0.0063,0.9938,0.0062,0.9941
1997,female,75,5,415,15.3,88042,88488,0.0045,0.9895,0.0045,0.9902
1997,female,75,95,927,19.5,92665,92886,0.0106,0.9955,0.0105,0.9958
1997,female,75,median,638,17.3,90533,90852,0.007,0.993,0.007,0.9934
1997,female,76,5,467,14.4,87048,87568,0.0051,0.988,0.0051,0.9887
1997,female,76,95,1049,18.5,92217,92454,0.0121,0.9949,0.012,0.9952
1997,female,76,median,719,16.4,89855,90214,0.008,0.992,0.008,0.9925
1997,female,77,5,529,13.6,85927,86522,0.0058,0.9862,0.0058,0.9871
1997,female,77,95,1191,17.6,91705,91976,0.0139,0.9942,0.0138,0.9946
1997,female,77,median,818,15.5,89087,89496,0.0092,0.9909,0.0091,0.9914
1997,female,78,5,613,12.8,84646,85342,0.0067,0.9839,0.0067,0.9851
1997,female,78,95,1365,16.7,91130,91437,0.0162,0.9933,0.0161,0.9938
1997,female,78,median,941,14.6,88207,88677,0.0107,0.9894,0.0106,0.9901
1997,female,79,5,711,12,83184,83962,0.0079,0.9813,0.0078,0.9827
1997,female,79,95,1578,15.9,90462,90814,0.0189,0.9922,0.0187,0.9927
1997,female,79,median,1089,13.8,87192,87737,0.0125,0.9876,0.0124,0.9885
1997,female,80,5,831,11.2,81457,82395,0.0092,0.9781,0.0092,0.9797
1997,female,80,95,1810,15,89676,90111,0.0222,0.9908,0.0219,0.9914
1997,female,80,median,1267,13,86014,86648,0.0147,0.9854,0.0146,0.9865
1997,female,81,5,988,10.4,79560,80579,0.0112,0.9743,0.0111,0.9763
1997,female,81,95,2068,14.1,88730,89250,0.026,0.9889,0.0257,0.9898
1997,female,81,median,1477,12.1,84642,85380,0.0174,0.9827,0.0173,0.984
1997,female,82,5,1171,9.7,77366,78534,0.0134,0.9698,0.0133,0.9722
1997,female,82,95,2374,13.3,87649,88216,0.0307,0.9867,0.0302,0.9878
1997,female,82,median,1723,11.3,83042,83904,0.0207,0.9795,0.0205,0.9811
1997,female,83,5,1377,9,74734,76158,0.0159,0.9641,0.0158,0.9671
1997,female,83,95,2733,12.5,86387,87082,0.0366,0.9842,0.0359,0.9854
1997,female,83,median,2010,10.6,81176,82181,0.0248,0.9755,0.0245,0.9775
1997,female,84,5,1629,8.3,71794,73346,0.0192,0.9573,0.019,0.9609
1997,female,84,95,3161,11.6,84853,85677,0.0436,0.981,0.0427,0.9826
1997,female,84,median,2343,9.8,78999,80171,0.0297,0.9708,0.0292,0.9732
1997,female,85,5,1903,7.6,68526,70278,0.0229,0.9485,0.0226,0.953
1997,female,85,95,3616,10.9,83031,83992,0.0528,0.9774,0.0515,0.9792
1997,female,85,median,2726,9.1,76464,77828,0.0357,0.965,0.035,0.9679
1997,female,86,5,2247,7,64681,66750,0.0278,0.9383,0.0274,0.9437
1997,female,86,95,4128,10.1,80923,82077,0.0637,0.9726,0.0617,0.975
1997,female,86,median,3157,8.4,73523,75101,0.0429,0.958,0.042,0.9615
1997,female,87,5,2620,6.5,60308,62627,0.0333,0.9265,0.0328,0.9328
1997,female,87,95,4627,9.4,78444,79786,0.0763,0.9672,0.0735,0.97
1997,female,87,median,3625,7.8,70132,71945,0.0517,0.9496,0.0504,0.9539
1997,female,88,5,3073,5.9,55549,58039,0.0405,0.9124,0.0397,0.9198
1997,female,88,95,5073,8.7,75582,77138,0.0916,0.9603,0.0876,0.9636
1997,female,88,median,4116,7.2,66262,68320,0.0621,0.9398,0.0602,0.9448
1997,female,89,5,3545,5.4,50360,53014,0.0493,0.8984,0.0481,0.906
1997,female,89,95,5461,8,72272,74034,0.107,0.9519,0.1016,0.9561
1997,female,89,median,4605,6.6,61902,64204,0.0744,0.9283,0.0717,0.9342
1997,female,90,5,4087,5,44894,47658,0.06,0.8823,0.0583,0.8907
1997,female,90,95,5693,7.4,68427,70501,0.1251,0.9417,0.1177,0.947
1997,female,90,median,5059,6.1,57070,59600,0.0886,0.9151,0.0849,0.9219
1997,female,91,5,4637,4.6,39274,42169,0.0727,0.8636,0.0701,0.8742
1997,female,91,95,5932,6.8,64085,66382,0.1464,0.9299,0.1364,0.9361
1997,female,91,median,5434,5.6,51824,54541,0.1049,0.9004,0.0996,0.9081
1997,female,92,5,5070,4.2,33614,36426,0.087,0.8458,0.0834,0.856
1997,female,92,95,6062,6.3,59176,61736,0.1671,0.9166,0.1542,0.9234
1997,female,92,median,5683,5.1,46265,49107,0.1228,0.8843,0.1157,0.8927
1997,female,93,5,5116,3.9,28192,30838,0.1036,0.8275,0.0985,0.8378
1997,female,93,95,6173,5.9,53792,56608,0.1888,0.9015,0.1725,0.9093
1997,female,93,median,5765,4.7,40541,43424,0.1422,0.8672,0.1328,0.8763
1997,female,94,5,4756,3.6,23099,25564,0.1216,0.8073,0.1146,0.8188
1997,female,94,95,6168,5.4,47987,51005,0.2132,0.8854,0.1927,0.8934
1997,female,94,median,5657,4.4,34830,37658,0.1624,0.8498,0.1502,0.8591
1997,female,95,5,4188,3.3,18574,20619,0.138,0.7895,0.1291,0.8009
1997,female,95,95,6050,5.1,42221,45025,0.2353,0.8709,0.2105,0.8783
1997,female,95,median,5365,4.1,29319,32002,0.183,0.8324,0.1676,0.8418
1997,female,96,5,3640,3,14530,16416,0.1524,0.766,0.1416,0.7805
1997,female,96,95,5802,4.8,36514,39385,0.265,0.8584,0.234,0.8645
1997,female,96,median,4925,3.8,24174,26636,0.2037,0.8151,0.1849,0.8245
1997,female,97,5,3061,2.8,11098,12674,0.1697,0.7465,0.1564,0.7598
1997,female,97,95,5435,4.5,31088,33645,0.2904,0.8436,0.2535,0.8511
1997,female,97,median,4387,3.5,19518,21711,0.2248,0.7979,0.2021,0.8074
1997,female,98,5,2521,2.6,8257,9553,0.1836,0.7206,0.1682,0.7373
1997,female,98,95,4899,4.3,25999,28328,0.3247,0.8318,0.2794,0.8372
1997,female,98,median,3800,3.3,15424,17325,0.2464,0.7806,0.2194,0.7903
1997,female,99,5,1989,2.4,5895,6953,0.1962,0.6922,0.1787,0.7099
1997,female,99,95,4385,4.1,21305,23519,0.3638,0.8213,0.3078,0.8254
1997,female,99,median,3205,3.1,11922,13524,0.2688,0.763,0.237,0.7729
1997,female,100,5,1490,2.2,4038,4810,0.2066,0.6674,0.1872,0.6847
1997,female,100,95,3812,3.9,17263,19147,0.399,0.8128,0.3326,0.8148
1997,female,100,median,2631,2.9,9004,10319,0.2922,0.7451,0.2549,0.7552
1997,male,0,5,686,82.8,99446,100000,0.0069,0.9931,0.0069,0.9945
1997,male,0,95,686,88.2,99446,100000,0.0069,0.9931,0.0069,0.9945
1997,male,0,median,686,85.6,99446,100000,0.0069,0.9931,0.0069,0.9945
1997,male,1,5,68,82.4,99280,99314,7.00E-04,0.9993,7.00E-04,0.9983
1997,male,1,95,68,87.8,99280,99314,7.00E-04,0.9993,7.00E-04,0.9983
1997,male,1,median,68,85.2,99280,99314,7.00E-04,0.9993,7.00E-04,0.9983
1997,male,2,5,34,81.5,99229,99246,3.00E-04,0.9997,3.00E-04,0.9995
1997,male,2,95,34,86.8,99229,99246,3.00E-04,0.9997,3.00E-04,0.9995
1997,male,2,median,34,84.3,99229,99246,3.00E-04,0.9997,3.00E-04,0.9995
1997,male,3,5,17,80.5,99204,99212,2.00E-04,0.9998,2.00E-04,0.9997
1997,male,3,95,17,85.9,99204,99212,2.00E-04,0.9998,2.00E-04,0.9997
1997,male,3,median,17,83.3,99204,99212,2.00E-04,0.9998,2.00E-04,0.9997
1997,male,4,5,30,79.5,99180,99196,3.00E-04,0.9997,3.00E-04,0.9998
1997,male,4,95,30,84.9,99180,99196,3.00E-04,0.9997,3.00E-04,0.9998
1997,male,4,median,30,82.3,99180,99196,3.00E-04,0.9997,3.00E-04,0.9998
1997,male,5,5,20,78.5,99155,99165,2.00E-04,0.9998,2.00E-04,0.9997
1997,male,5,95,20,83.9,99155,99165,2.00E-04,0.9998,2.00E-04,0.9997
1997,male,5,median,20,81.3,99155,99165,2.00E-04,0.9998,2.00E-04,0.9997
1997,male,6,5,3,77.6,99144,99145,0,1,0,0.9999
1997,male,6,95,3,82.9,99144,99145,0,1,0,0.9999
1997,male,6,median,3,80.4,99144,99145,0,1,0,0.9999
1997,male,7,5,20,76.6,99132,99142,2.00E-04,0.9998,2.00E-04,0.9999
1997,male,7,95,20,81.9,99132,99142,2.00E-04,0.9998,2.00E-04,0.9999
1997,male,7,median,20,79.4,99132,99142,2.00E-04,0.9998,2.00E-04,0.9999
1997,male,8,5,3,75.6,99121,99122,0,1,0,0.9999
1997,male,8,95,3,80.9,99121,99122,0,1,0,0.9999
1997,male,8,median,3,78.4,99121,99122,0,1,0,0.9999
1997,male,9,5,23,74.6,99108,99119,2.00E-04,0.9998,2.00E-04,0.9999
1997,male,9,95,23,79.9,99108,99119,2.00E-04,0.9998,2.00E-04,0.9999
1997,male,9,median,23,77.4,99108,99119,2.00E-04,0.9998,2.00E-04,0.9999
1997,male,10,5,10,73.6,99092,99097,1.00E-04,0.9999,1.00E-04,0.9998
1997,male,10,95,10,78.9,99092,99097,1.00E-04,0.9999,1.00E-04,0.9998
1997,male,10,median,10,76.4,99092,99097,1.00E-04,0.9999,1.00E-04,0.9998
1997,male,11,5,3,72.6,99085,99087,0,1,0,0.9999
1997,male,11,95,3,78,99085,99087,0,1,0,0.9999
1997,male,11,median,3,75.4,99085,99087,0,1,0,0.9999
1997,male,12,5,10,71.6,99079,99084,1.00E-04,0.9999,1.00E-04,0.9999
1997,male,12,95,10,77,99079,99084,1.00E-04,0.9999,1.00E-04,0.9999
1997,male,12,median,10,74.4,99079,99084,1.00E-04,0.9999,1.00E-04,0.9999
1997,male,13,5,29,70.6,99060,99074,3.00E-04,0.9997,3.00E-04,0.9998
1997,male,13,95,29,76,99060,99074,3.00E-04,0.9997,3.00E-04,0.9998
1997,male,13,median,29,73.4,99060,99074,3.00E-04,0.9997,3.00E-04,0.9998
1997,male,14,5,23,69.6,99034,99045,2.00E-04,0.9998,2.00E-04,0.9997
1997,male,14,95,23,75,99034,99045,2.00E-04,0.9998,2.00E-04,0.9997
1997,male,14,median,23,72.4,99034,99045,2.00E-04,0.9998,2.00E-04,0.9997
1997,male,15,5,55,68.6,98995,99023,6.00E-04,0.9994,6.00E-04,0.9996
1997,male,15,95,55,74,98995,99023,6.00E-04,0.9994,6.00E-04,0.9996
1997,male,15,median,55,71.4,98995,99023,6.00E-04,0.9994,6.00E-04,0.9996
1997,male,16,5,42,67.7,98947,98968,4.00E-04,0.9996,4.00E-04,0.9995
1997,male,16,95,42,73,98947,98968,4.00E-04,0.9996,4.00E-04,0.9995
1997,male,16,median,42,70.5,98947,98968,4.00E-04,0.9996,4.00E-04,0.9995
1997,male,17,5,68,66.7,98892,98926,7.00E-04,0.9993,7.00E-04,0.9994
1997,male,17,95,68,72.1,98892,98926,7.00E-04,0.9993,7.00E-04,0.9994
1997,male,17,median,68,69.5,98892,98926,7.00E-04,0.9993,7.00E-04,0.9994
1997,male,18,5,70,65.8,98823,98858,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,18,95,70,71.1,98823,98858,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,18,median,70,68.6,98823,98858,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,19,5,69,64.8,98753,98788,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,19,95,69,70.2,98753,98788,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,19,median,69,67.6,98753,98788,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,20,5,90,63.8,98674,98719,9.00E-04,0.9991,9.00E-04,0.9992
1997,male,20,95,90,69.2,98674,98719,9.00E-04,0.9991,9.00E-04,0.9992
1997,male,20,median,90,66.7,98674,98719,9.00E-04,0.9991,9.00E-04,0.9992
1997,male,21,5,89,62.9,98584,98629,9.00E-04,0.9991,9.00E-04,0.9991
1997,male,21,95,89,68.3,98584,98629,9.00E-04,0.9991,9.00E-04,0.9991
1997,male,21,median,89,65.7,98584,98629,9.00E-04,0.9991,9.00E-04,0.9991
1997,male,22,5,65,62,98507,98539,7.00E-04,0.9993,7.00E-04,0.9992
1997,male,22,95,65,67.3,98507,98539,7.00E-04,0.9993,7.00E-04,0.9992
1997,male,22,median,65,64.8,98507,98539,7.00E-04,0.9993,7.00E-04,0.9992
1997,male,23,5,71,61,98439,98474,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,23,95,71,66.4,98439,98474,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,23,median,71,63.8,98439,98474,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,24,5,63,60,98372,98403,6.00E-04,0.9994,6.00E-04,0.9993
1997,male,24,95,63,65.4,98372,98403,6.00E-04,0.9994,6.00E-04,0.9993
1997,male,24,median,63,62.9,98372,98403,6.00E-04,0.9994,6.00E-04,0.9993
1997,male,25,5,62,59.1,98296,98340,6.00E-04,0.9991,6.00E-04,0.9992
1997,male,25,95,88,64.5,98309,98340,9.00E-04,0.9994,9.00E-04,0.9994
1997,male,25,median,74,61.9,98303,98340,8.00E-04,0.9992,8.00E-04,0.9993
1997,male,26,5,60,58.1,98214,98253,6.00E-04,0.9991,6.00E-04,0.9992
1997,male,26,95,84,63.5,98245,98278,9.00E-04,0.9994,9.00E-04,0.9994
1997,male,26,median,70,61,98231,98266,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,27,5,57,57.2,98138,98176,6.00E-04,0.9992,6.00E-04,0.9992
1997,male,27,95,82,62.6,98182,98214,8.00E-04,0.9994,8.00E-04,0.9994
1997,male,27,median,69,60,98161,98196,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,28,5,56,56.2,98061,98098,6.00E-04,0.9992,6.00E-04,0.9992
1997,male,28,95,81,61.6,98119,98151,8.00E-04,0.9994,8.00E-04,0.9994
1997,male,28,median,68,59,98093,98127,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,29,5,58,55.2,97986,98023,6.00E-04,0.9992,6.00E-04,0.9992
1997,male,29,95,81,60.7,98057,98087,8.00E-04,0.9994,8.00E-04,0.9994
1997,male,29,median,68,58.1,98025,98059,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,30,5,57,54.3,97913,97948,6.00E-04,0.9992,6.00E-04,0.9992
1997,male,30,95,79,59.7,97993,98025,8.00E-04,0.9994,8.00E-04,0.9994
1997,male,30,median,68,57.1,97957,97991,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,31,5,58,53.3,97842,97877,6.00E-04,0.9992,6.00E-04,0.9992
1997,male,31,95,78,58.7,97931,97963,8.00E-04,0.9994,8.00E-04,0.9994
1997,male,31,median,68,56.2,97889,97923,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,32,5,60,52.4,97772,97807,6.00E-04,0.9992,6.00E-04,0.9992
1997,male,32,95,79,57.8,97866,97899,8.00E-04,0.9994,8.00E-04,0.9994
1997,male,32,median,69,55.2,97821,97855,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,33,5,61,51.4,97695,97735,6.00E-04,0.9992,6.00E-04,0.9992
1997,male,33,95,81,56.8,97802,97835,8.00E-04,0.9994,8.00E-04,0.9994
1997,male,33,median,70,54.2,97752,97787,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,34,5,62,50.4,97619,97658,6.00E-04,0.9992,6.00E-04,0.9992
1997,male,34,95,83,55.9,97736,97769,8.00E-04,0.9994,8.00E-04,0.9994
1997,male,34,median,72,53.3,97681,97717,7.00E-04,0.9993,7.00E-04,0.9993
1997,male,35,5,65,49.5,97542,97580,7.00E-04,0.9991,7.00E-04,0.9992
1997,male,35,95,86,54.9,97667,97701,9.00E-04,0.9993,9.00E-04,0.9993
1997,male,35,median,74,52.3,97608,97645,8.00E-04,0.9992,8.00E-04,0.9993
1997,male,36,5,66,48.5,97461,97501,7.00E-04,0.9991,7.00E-04,0.9991
1997,male,36,95,88,54,97598,97634,9.00E-04,0.9993,9.00E-04,0.9993
1997,male,36,median,77,51.3,97532,97570,8.00E-04,0.9992,8.00E-04,0.9992
1997,male,37,5,69,47.6,97376,97420,7.00E-04,0.9991,7.00E-04,0.9991
1997,male,37,95,91,53,97526,97564,9.00E-04,0.9993,9.00E-04,0.9993
1997,male,37,median,80,50.4,97454,97494,8.00E-04,0.9992,8.00E-04,0.9992
1997,male,38,5,71,46.6,97289,97333,7.00E-04,0.999,7.00E-04,0.9991
1997,male,38,95,94,52.1,97447,97487,0.001,0.9993,0.001,0.9993
1997,male,38,median,83,49.4,97373,97414,8.00E-04,0.9992,8.00E-04,0.9992
1997,male,39,5,74,45.6,97198,97246,8.00E-04,0.999,8.00E-04,0.999
1997,male,39,95,100,51.1,97368,97409,0.001,0.9992,0.001,0.9992
1997,male,39,median,86,48.5,97288,97331,9.00E-04,0.9991,9.00E-04,0.9991
1997,male,40,5,78,44.7,97101,97149,8.00E-04,0.9989,8.00E-04,0.999
1997,male,40,95,106,50.1,97285,97329,0.0011,0.9992,0.0011,0.9992
1997,male,40,median,91,47.5,97200,97245,9.00E-04,0.9991,9.00E-04,0.9991
1997,male,41,5,81,43.7,96998,97050,8.00E-04,0.9989,8.00E-04,0.9989
1997,male,41,95,109,49.2,97204,97248,0.0011,0.9992,0.0011,0.9992
1997,male,41,median,96,46.6,97106,97154,0.001,0.999,0.001,0.999
1997,male,42,5,85,42.8,96889,96945,9.00E-04,0.9988,9.00E-04,0.9988
1997,male,42,95,118,48.2,97117,97165,0.0012,0.9991,0.0012,0.9991
1997,male,42,median,101,45.6,97008,97059,0.001,0.999,0.001,0.999
1997,male,43,5,90,41.8,96770,96832,9.00E-04,0.9987,9.00E-04,0.9988
1997,male,43,95,125,47.2,97016,97066,0.0013,0.9991,0.0013,0.9991
1997,male,43,median,107,44.7,96904,96957,0.0011,0.9989,0.0011,0.9989
1997,male,44,5,95,40.9,96642,96708,0.001,0.9986,0.001,0.9987
1997,male,44,95,133,46.3,96920,96970,0.0014,0.999,0.0014,0.999
1997,male,44,median,113,43.7,96794,96850,0.0012,0.9988,0.0012,0.9989
1997,male,45,5,99,39.9,96507,96578,0.001,0.9985,0.001,0.9986
1997,male,45,95,144,45.3,96819,96869,0.0015,0.999,0.0015,0.999
1997,male,45,median,120,42.8,96677,96737,0.0012,0.9988,0.0012,0.9988
1997,male,46,5,104,39,96363,96436,0.0011,0.9984,0.0011,0.9985
1997,male,46,95,152,44.4,96710,96766,0.0016,0.9989,0.0016,0.9989
1997,male,46,median,128,41.8,96553,96617,0.0013,0.9987,0.0013,0.9987
1997,male,47,5,109,38.1,96212,96291,0.0011,0.9983,0.0011,0.9984
1997,male,47,95,165,43.4,96599,96655,0.0017,0.9989,0.0017,0.9989
1997,male,47,median,136,40.9,96421,96489,0.0014,0.9986,0.0014,0.9986
1997,male,48,5,118,37.1,96045,96131,0.0012,0.9982,0.0012,0.9983
1997,male,48,95,174,42.5,96483,96544,0.0018,0.9988,0.0018,0.9988
1997,male,48,median,144,39.9,96281,96354,0.0015,0.9985,0.0015,0.9985
1997,male,49,5,125,36.2,95869,95960,0.0013,0.998,0.0013,0.9981
1997,male,49,95,188,41.5,96359,96424,0.002,0.9987,0.002,0.9988
1997,male,49,median,154,39,96132,96209,0.0016,0.9984,0.0016,0.9984
1997,male,50,5,130,35.2,95683,95777,0.0014,0.9979,0.0014,0.998
1997,male,50,95,202,40.6,96227,96293,0.0021,0.9986,0.0021,0.9987
1997,male,50,median,165,38,95973,96055,0.0017,0.9983,0.0017,0.9983
1997,male,51,5,139,34.3,95472,95578,0.0014,0.9977,0.0014,0.9978
1997,male,51,95,221,39.6,96087,96158,0.0023,0.9986,0.0023,0.9986
1997,male,51,median,175,37.1,95803,95890,0.0018,0.9982,0.0018,0.9982
1997,male,52,5,146,33.4,95253,95366,0.0015,0.9976,0.0015,0.9976
